houseId;address
124791;Усть-Лабинский р-н Воронежская Мичурина 48
29437;Усть-Лабинский р-н Воронежская Молодежная 8/2
128361;Усть-Лабинский р-н Воронежская Октябрьская 16/Б
124232;Усть-Лабинский р-н Воронежская Октябрьская 26
124275;Усть-Лабинский р-н Воронежская Пионерская 3
124292;Усть-Лабинский р-н Воронежская Пионерская 45
124315;Усть-Лабинский р-н Воронежская Пионерская 9
554774;Усть-Лабинский р-н Воронежская Полевой стан,Бригада 1/1
122308;Усть-Лабинский р-н Воронежская Садовая 136
122393;Усть-Лабинский р-н Воронежская Садовая 17
548505;Усть-Лабинский р-н Воронежская Садовая 182/А
122546;Усть-Лабинский р-н Воронежская Садовая 227
488985;Усть-Лабинский р-н Воронежская Садовая 237/А
122574;Усть-Лабинский р-н Воронежская Садовая 257
122606;Усть-Лабинский р-н Воронежская Садовая 289
122448;Усть-Лабинский р-н Воронежская Садовая 4
122501;Усть-Лабинский р-н Воронежская Садовая 93
122628;Усть-Лабинский р-н Воронежская Советская 12
122638;Усть-Лабинский р-н Воронежская Советская 24
122954;Усть-Лабинский р-н Воронежская Степная 143
122957;Усть-Лабинский р-н Воронежская Степная 149
122882;Усть-Лабинский р-н Воронежская Степная 210
489056;Усть-Лабинский р-н Воронежская Степная 237/Г
122905;Усть-Лабинский р-н Воронежская Степная 242
122776;Усть-Лабинский р-н Воронежская Степная 35
122827;Усть-Лабинский р-н Воронежская Степная 81
124460;Усть-Лабинский р-н Воронежская Узкая 29
312643;Усть-Лабинский р-н Воронежская Чапаева 107/А
489576;Усть-Лабинский р-н Воронежская Чапаева 139/Б
489540;Усть-Лабинский р-н Воронежская Чапаева 151/Б
489497;Усть-Лабинский р-н Воронежская Чапаева 22/А
489492;Усть-Лабинский р-н Воронежская Чапаева 3/А
124573;Усть-Лабинский р-н Воронежская Чапаева 48
124516;Усть-Лабинский р-н Воронежская Чапаева 6
124702;Усть-Лабинский р-н Воронежская Широкая 32
705104;Усть-Лабинский р-н Восточная Вольная 39
705105;Усть-Лабинский р-н Восточная Вольная 4
705404;Усть-Лабинский р-н Восточная Дружбы 7
705464;Усть-Лабинский р-н Восточная Жданова 4
705494;Усть-Лабинский р-н Восточная Коммунаров 61
705164;Усть-Лабинский р-н Восточная Красная 1
705162;Усть-Лабинский р-н Восточная Красная 16
705161;Усть-Лабинский р-н Восточная Красная 18
705157;Усть-Лабинский р-н Восточная Красная 6
705163;Усть-Лабинский р-н Восточная Красная 7
705151;Усть-Лабинский р-н Восточная Красная 7/А
707992;Усть-Лабинский р-н Восточная Ладожская 14
705294;Усть-Лабинский р-н Восточная Мира 123
705287;Усть-Лабинский р-н Восточная Мира 181
705226;Усть-Лабинский р-н Восточная Мира 23
705181;Усть-Лабинский р-н Восточная Мира 4
705260;Усть-Лабинский р-н Восточная Мира 5
705339;Усть-Лабинский р-н Восточная Партизанская 20
705321;Усть-Лабинский р-н Восточная Партизанская 9
705459;Усть-Лабинский р-н Восточная Почтовая 2
705457;Усть-Лабинский р-н Восточная Почтовая 6
705303;Усть-Лабинский р-н Восточная Пролетарская 2
705052;Усть-Лабинский р-н Восточная Садовая 1
705014;Усть-Лабинский р-н Восточная Садовая 109
705062;Усть-Лабинский р-н Восточная Садовая 111
705017;Усть-Лабинский р-н Восточная Садовая 121
705059;Усть-Лабинский р-н Восточная Садовая 146/Б
705028;Усть-Лабинский р-н Восточная Садовая 157
712882;Усть-Лабинский р-н Восточная Садовая 30/б
705016;Усть-Лабинский р-н Восточная Садовая 65
705077;Усть-Лабинский р-н Восточная Садовая 68
704969;Усть-Лабинский р-н Восточная Садовая 8
705004;Усть-Лабинский р-н Восточная Садовая 91
705060;Усть-Лабинский р-н Восточная Садовая 92
705446;Усть-Лабинский р-н Восточная Северная 11
705442;Усть-Лабинский р-н Восточная Северная 14
705428;Усть-Лабинский р-н Восточная Северная 7
705554;Усть-Лабинский р-н Восточная Советская 100
705660;Усть-Лабинский р-н Восточная Советская 106
705653;Усть-Лабинский р-н Восточная Советская 12
705574;Усть-Лабинский р-н Восточная Советская 142
705578;Усть-Лабинский р-н Восточная Советская 16
705555;Усть-Лабинский р-н Восточная Советская 166
705667;Усть-Лабинский р-н Восточная Советская 18
705605;Усть-Лабинский р-н Восточная Советская 3/А
705633;Усть-Лабинский р-н Восточная Советская 36
705644;Усть-Лабинский р-н Восточная Советская 49
705094;Усть-Лабинский р-н Восточная Спортивная 4
705538;Усть-Лабинский р-н Восточная Степная 2
707995;Усть-Лабинский р-н Восточная Удобная 3/А
708055;Усть-Лабинский р-н Восточная Черемушки 10
708132;Усть-Лабинский р-н Восточная Шаумяна 15
707997;Усть-Лабинский р-н Восточная Шаумяна 29
713931;Усть-Лабинский р-н Восточная Школьная 1/А
707999;Усть-Лабинский р-н Восточная Школьная 27
708017;Усть-Лабинский р-н Восточная Школьная 28
713824;Усть-Лабинский р-н Восточная Школьная 51
707991;Усть-Лабинский р-н Восточная Школьная 9
705535;Усть-Лабинский р-н Восточная Южная 7
487847;Усть-Лабинский р-н Двубратский Кирпичная 4
698963;Усть-Лабинский р-н Двубратский Мостовая 18
593825;Усть-Лабинский р-н Двубратский Садовая 3/Б
143046;Усть-Лабинский р-н Железный х Горького 20
143039;Усть-Лабинский р-н Железный х Горького 6
143078;Усть-Лабинский р-н Железный х Заречная 45
143096;Усть-Лабинский р-н Железный х Заречная 57
143178;Усть-Лабинский р-н Железный х Комарова 35
143197;Усть-Лабинский р-н Железный х Крупской 35
143206;Усть-Лабинский р-н Железный х Крупской 9
143273;Усть-Лабинский р-н Железный х Ленина 2/Д
143285;Усть-Лабинский р-н Железный х Ленина 41
143277;Усть-Лабинский р-н Железный х Ленина 45
550869;Усть-Лабинский р-н Железный х Неудачного 12/1
143342;Усть-Лабинский р-н Железный х Неудачного 22
143425;Усть-Лабинский р-н Железный х Свободная 29/А
143502;Усть-Лабинский р-н Железный х Степная 2/А
143495;Усть-Лабинский р-н Железный х Степная 25
143574;Усть-Лабинский р-н Железный х Школьная 6
489601;Усть-Лабинский р-н Заречный Вольная 15/А
706313;Усть-Лабинский р-н Заречный Дачная 47
124930;Усть-Лабинский р-н Заречный Центральная 54
124933;Усть-Лабинский р-н Заречный Центральная 6
489621;Усть-Лабинский р-н Заречный Школьная 1/Б
124950;Усть-Лабинский р-н Заречный Школьная 11
124951;Усть-Лабинский р-н Заречный Школьная 110
489616;Усть-Лабинский р-н Заречный Школьная 124/А
125009;Усть-Лабинский р-н Заречный Школьная 184
125038;Усть-Лабинский р-н Заречный Школьная 41
125053;Усть-Лабинский р-н Заречный Школьная 55
125071;Усть-Лабинский р-н Заречный Школьная 71
125094;Усть-Лабинский р-н Заречный Школьная 91
125110;Усть-Лабинский р-н Кубанский х Кубанская 15
708250;Усть-Лабинский р-н Кубанский х Кубанская 20
125119;Усть-Лабинский р-н Кубанский х Кубанская 23
15391;Усть-Лабинский р-н Ладожская 7
140254;Усть-Лабинский р-н Некрасовская Калинина 23
140279;Усть-Лабинский р-н Некрасовская Кирова 19
140311;Усть-Лабинский р-н Некрасовская Кирова 3
140458;Усть-Лабинский р-н Некрасовская Ленина 35
141025;Усть-Лабинский р-н Некрасовская Первомайская 40
141194;Усть-Лабинский р-н Некрасовская Почтовая 96
141462;Усть-Лабинский р-н Некрасовская Светлая 117/А
589702;Усть-Лабинский р-н Новолабинская Базарная 35
589031;Усть-Лабинский р-н Новолабинская Горького 16
589008;Усть-Лабинский р-н Новолабинская Горького 3
588994;Усть-Лабинский р-н Новолабинская Горького 45
589018;Усть-Лабинский р-н Новолабинская Горького 9
594004;Усть-Лабинский р-н Новолабинская Калинина 36
589289;Усть-Лабинский р-н Новолабинская Калинина 7
589491;Усть-Лабинский р-н Новолабинская Кирова 53
589541;Усть-Лабинский р-н Новолабинская Кирова 79
589333;Усть-Лабинский р-н Новолабинская Коломийцева 18
589378;Усть-Лабинский р-н Новолабинская Коломийцева 78
594977;Усть-Лабинский р-н Новолабинская Колхозная 4/В
589814;Усть-Лабинский р-н Новолабинская Колхозная 9
589571;Усть-Лабинский р-н Новолабинская Красная 21
589635;Усть-Лабинский р-н Новолабинская Красная 28
589572;Усть-Лабинский р-н Новолабинская Красная 29
589607;Усть-Лабинский р-н Новолабинская Красная 3
589561;Усть-Лабинский р-н Новолабинская Красная 35
589666;Усть-Лабинский р-н Новолабинская Красная 48
589179;Усть-Лабинский р-н Новолабинская Красноармейская 2
589174;Усть-Лабинский р-н Новолабинская Красноармейская 35/А
589119;Усть-Лабинский р-н Новолабинская Красноармейская 56
589146;Усть-Лабинский р-н Новолабинская Красноармейская 7
589152;Усть-Лабинский р-н Новолабинская Красноармейская 8/А
588812;Усть-Лабинский р-н Новолабинская Мира 3
588839;Усть-Лабинский р-н Новолабинская Мира 46
588703;Усть-Лабинский р-н Новолабинская Набережная 16
588773;Усть-Лабинский р-н Новолабинская Новая 3
589746;Усть-Лабинский р-н Новолабинская Октябрьская 37
589743;Усть-Лабинский р-н Новолабинская Октябрьская 39
589751;Усть-Лабинский р-н Новолабинская Октябрьская 51
589682;Усть-Лабинский р-н Новолабинская Пушкина 11
589689;Усть-Лабинский р-н Новолабинская Пушкина 25
589694;Усть-Лабинский р-н Новолабинская Пушкина 5
707846;Усть-Лабинский р-н Новолабинская Пушкина 5/1
589796;Усть-Лабинский р-н Новолабинская Свердлова 33
588926;Усть-Лабинский р-н Новолабинская Свободная 26
588932;Усть-Лабинский р-н Новолабинская Свободная 34
588898;Усть-Лабинский р-н Новолабинская Свободная 58
590111;Усть-Лабинский р-н Новолабинская Тимирязева 1
590124;Усть-Лабинский р-н Новолабинская Тимирязева 14
590143;Усть-Лабинский р-н Новолабинская Тимирязева 41
696025;Усть-Лабинский р-н Новолабинская Тимирязева 6/Б
590084;Усть-Лабинский р-н Новолабинская Тимирязева 70
595031;Усть-Лабинский р-н Новолабинская Тимирязева 72/А
588955;Усть-Лабинский р-н Новолабинская Тимирязева пер 2
590202;Усть-Лабинский р-н Новолабинская Чапаева 33
589228;Усть-Лабинский р-н Новолабинская Шевченко 13
589238;Усть-Лабинский р-н Новолабинская Шевченко 15
589199;Усть-Лабинский р-н Новолабинская Шевченко 19
589216;Усть-Лабинский р-н Новолабинская Шевченко 8
595159;Усть-Лабинский р-н Новолабинская Школьная 108/А
589877;Усть-Лабинский р-н Новолабинская Школьная 122
589946;Усть-Лабинский р-н Новолабинская Школьная 127
589955;Усть-Лабинский р-н Новолабинская Школьная 143
589910;Усть-Лабинский р-н Новолабинская Школьная 146
589952;Усть-Лабинский р-н Новолабинская Школьная 149
589979;Усть-Лабинский р-н Новолабинская Школьная 152/А
590004;Усть-Лабинский р-н Новолабинская Школьная 152/Б
590018;Усть-Лабинский р-н Новолабинская Школьная 153
589916;Усть-Лабинский р-н Новолабинская Школьная 175
589896;Усть-Лабинский р-н Новолабинская Школьная 176
589860;Усть-Лабинский р-н Новолабинская Школьная 177
590009;Усть-Лабинский р-н Новолабинская Школьная 191
702905;Усть-Лабинский р-н Огонек х Полевая 69
591888;Усть-Лабинский р-н Суворовское 60 лет Октября 1
702902;Усть-Лабинский р-н Суворовское 60 лет Октября 13
591880;Усть-Лабинский р-н Суворовское 60 лет Октября 8
592103;Усть-Лабинский р-н Суворовское Дзержинского 14
592153;Усть-Лабинский р-н Суворовское Дзержинского 53
592135;Усть-Лабинский р-н Суворовское Дзержинского 9
591561;Усть-Лабинский р-н Суворовское Ленина 12/А
591630;Усть-Лабинский р-н Суворовское Ленина 21
591625;Усть-Лабинский р-н Суворовское Ленина 34
591587;Усть-Лабинский р-н Суворовское Ленина 47
591547;Усть-Лабинский р-н Суворовское Ленина 5
591664;Усть-Лабинский р-н Суворовское Ленина 6/А
591615;Усть-Лабинский р-н Суворовское Ленина 77
592214;Усть-Лабинский р-н Суворовское Набережная 108
592204;Усть-Лабинский р-н Суворовское Набережная 166
592232;Усть-Лабинский р-н Суворовское Набережная 224
592346;Усть-Лабинский р-н Суворовское Набережная 244
592217;Усть-Лабинский р-н Суворовское Набережная 38
592382;Усть-Лабинский р-н Суворовское Набережная 98
591468;Усть-Лабинский р-н Суворовское Октябрьская 30
716424;Усть-Лабинский р-н Суворовское Октябрьская 62/а 
591391;Усть-Лабинский р-н Суворовское Октябрьская 87
591452;Усть-Лабинский р-н Суворовское Октябрьская 97
591994;Усть-Лабинский р-н Суворовское Пушкина 10/А
595248;Усть-Лабинский р-н Суворовское Пушкина 129/А
591993;Усть-Лабинский р-н Суворовское Пушкина 135
591898;Усть-Лабинский р-н Суворовское Пушкина 24/А
591894;Усть-Лабинский р-н Суворовское Пушкина 3/А
591907;Усть-Лабинский р-н Суворовское Пушкина 7
591951;Усть-Лабинский р-н Суворовское Пушкина 92
716126;Усть-Лабинский р-н Суворовское Суворова 2/А
591527;Усть-Лабинский р-н Суворовское Суворова 3
591770;Усть-Лабинский р-н Суворовское Чапаева 12
591837;Усть-Лабинский р-н Суворовское Чапаева 13
591855;Усть-Лабинский р-н Суворовское Чапаева 145
591787;Усть-Лабинский р-н Суворовское Чапаева 217
591846;Усть-Лабинский р-н Суворовское Чапаева 257
591720;Усть-Лабинский р-н Суворовское Чапаева 51
591748;Усть-Лабинский р-н Суворовское Чапаева 69
591769;Усть-Лабинский р-н Суворовское Чапаева 71
591729;Усть-Лабинский р-н Суворовское Чапаева 73
591813;Усть-Лабинский р-н Суворовское Чапаева 8
591800;Усть-Лабинский р-н Суворовское Чапаева 99
591496;Усть-Лабинский р-н Суворовское Шевченко 1/А
592082;Усть-Лабинский р-н Суворовское Южная 80
590349;Усть-Лабинский р-н Тенгинская Мира 31
281443;Усть-Лабинский р-н Усть-Лабинск 6-й проезд 21
548626;Усть-Лабинский р-н Усть-Лабинск 6-й проезд 43
15618;Усть-Лабинский р-н Усть-Лабинск 7-й проезд 21
139797;Усть-Лабинский р-н Усть-Лабинск 7-й проезд 55
481748;Усть-Лабинский р-н Усть-Лабинск 8 Марта проезд 6
125221;Усть-Лабинский р-н Усть-Лабинск 9 Мая 2
125295;Усть-Лабинский р-н Усть-Лабинск Агаркова 73
125303;Усть-Лабинский р-н Усть-Лабинск Агаркова 82
137329;Усть-Лабинский р-н Усть-Лабинск Азовская 116
139753;Усть-Лабинский р-н Усть-Лабинск Азовская 127
480693;Усть-Лабинский р-н Усть-Лабинск Азовская 68
480695;Усть-Лабинский р-н Усть-Лабинск Азовская 75
125373;Усть-Лабинский р-н Усть-Лабинск Артиллерийский пер 5
139708;Усть-Лабинский р-н Усть-Лабинск Базарная Площадь 21
311745;Усть-Лабинский р-н Усть-Лабинск Белый проезд 13
125429;Усть-Лабинский р-н Усть-Лабинск Березовая 59
125464;Усть-Лабинский р-н Усть-Лабинск Ватутина 26
281048;Усть-Лабинский р-н Усть-Лабинск Весенний пер 4
475301;Усть-Лабинский р-н Усть-Лабинск Вишневый пер 6
300855;Усть-Лабинский р-н Усть-Лабинск Вокзальная 123
13871;Усть-Лабинский р-н Усть-Лабинск Вокзальная 21/2
129066;Усть-Лабинский р-н Усть-Лабинск Вокзальная 23
137587;Усть-Лабинский р-н Усть-Лабинск Вокзальная 53
552657;Усть-Лабинский р-н Усть-Лабинск Вокзальная 55
487711;Усть-Лабинский р-н Усть-Лабинск Волгоградская 33
475427;Усть-Лабинский р-н Усть-Лабинск Вольная 80
475448;Усть-Лабинский р-н Усть-Лабинск Воронежская 25
475466;Усть-Лабинский р-н Усть-Лабинск Восточная 113
475515;Усть-Лабинский р-н Усть-Лабинск Восточная 65
475596;Усть-Лабинский р-н Усть-Лабинск Выборная 9
127583;Усть-Лабинский р-н Усть-Лабинск Гагарина 5
42263;Усть-Лабинский р-н Усть-Лабинск Гагарина 88
475803;Усть-Лабинский р-н Усть-Лабинск Гайдара 131
475877;Усть-Лабинский р-н Усть-Лабинск Гайдара 223
475761;Усть-Лабинский р-н Усть-Лабинск Гайдара 77
128736;Усть-Лабинский р-н Усть-Лабинск Горького 38/А
475976;Усть-Лабинский р-н Усть-Лабинск Горького 40
476026;Усть-Лабинский р-н Усть-Лабинск Грибоедова 3
312651;Усть-Лабинский р-н Усть-Лабинск ГРС тер 2
552711;Усть-Лабинский р-н Усть-Лабинск Дальняя 10
476032;Усть-Лабинский р-н Усть-Лабинск Демьяна Бедного 1
476109;Усть-Лабинский р-н Усть-Лабинск Демьяна Бедного 118
476160;Усть-Лабинский р-н Усть-Лабинск Демьяна Бедного 171
488016;Усть-Лабинский р-н Усть-Лабинск Демьяна Бедного 2/А
281333;Усть-Лабинский р-н Усть-Лабинск Демьяна Бедного 212/А
476061;Усть-Лабинский р-н Усть-Лабинск Демьяна Бедного 4
281038;Усть-Лабинский р-н Усть-Лабинск Демьяна Бедного 5
476087;Усть-Лабинский р-н Усть-Лабинск Демьяна Бедного 7
476377;Усть-Лабинский р-н Усть-Лабинск Дзержинского 47
281326;Усть-Лабинский р-н Усть-Лабинск Димитрова 15
476407;Усть-Лабинский р-н Усть-Лабинск Димитрова 17
128148;Усть-Лабинский р-н Усть-Лабинск Димитрова 4
481396;Усть-Лабинский р-н Усть-Лабинск Добровольского 8
486246;Усть-Лабинский р-н Усть-Лабинск Дружбы 1
476561;Усть-Лабинский р-н Усть-Лабинск Заводская 104
476533;Усть-Лабинский р-н Усть-Лабинск Заводская 74
476629;Усть-Лабинский р-н Усть-Лабинск Заполотняная 13
161655;Усть-Лабинский р-н Усть-Лабинск Заполотняная 15/В
476653;Усть-Лабинский р-н Усть-Лабинск Заполотняная 19
488083;Усть-Лабинский р-н Усть-Лабинск Заполотняная 21/А
476682;Усть-Лабинский р-н Усть-Лабинск Заполотняная 71
476689;Усть-Лабинский р-н Усть-Лабинск Заполотняная 85
305945;Усть-Лабинский р-н Усть-Лабинск Запорожская 56
552699;Усть-Лабинский р-н Усть-Лабинск Запорожская 70
476780;Усть-Лабинский р-н Усть-Лабинск Зеленая 124
476813;Усть-Лабинский р-н Усть-Лабинск Зеленая 89
486377;Усть-Лабинский р-н Усть-Лабинск Зои Космодемьянской 211
318079;Усть-Лабинский р-н Усть-Лабинск Зои Космодемьянской 41
481926;Усть-Лабинский р-н Усть-Лабинск Им И.В. Гудовича 56
15195;Усть-Лабинский р-н Усть-Лабинск им М.И.Третьякова 24
14573;Усть-Лабинский р-н Усть-Лабинск им М.И.Третьякова 46
481361;Усть-Лабинский р-н Усть-Лабинск Им М.Ф.Форостинова 42
477316;Усть-Лабинский р-н Усть-Лабинск Кавказская 15
280624;Усть-Лабинский р-н Усть-Лабинск Кавказская 20
488133;Усть-Лабинский р-н Усть-Лабинск Кавказская 40/Г
488139;Усть-Лабинский р-н Усть-Лабинск Кавказская 46/А
488150;Усть-Лабинский р-н Усть-Лабинск Кавказская 54/А
477331;Усть-Лабинский р-н Усть-Лабинск Кавказская 78
592629;Усть-Лабинский р-н Усть-Лабинск Кавказская 84/К
161681;Усть-Лабинский р-н Усть-Лабинск Калинина 125/1
301104;Усть-Лабинский р-н Усть-Лабинск Карла Либкнехта 138
476911;Усть-Лабинский р-н Усть-Лабинск Карла Либкнехта 193
476935;Усть-Лабинский р-н Усть-Лабинск Карла Либкнехта 220
133736;Усть-Лабинский р-н Усть-Лабинск Карла Либкнехта 63
477080;Усть-Лабинский р-н Усть-Лабинск Карла Маркса 156
477093;Усть-Лабинский р-н Усть-Лабинск Карла Маркса 171
477104;Усть-Лабинский р-н Усть-Лабинск Карла Маркса 183
280623;Усть-Лабинский р-н Усть-Лабинск Карла Маркса 206
477154;Усть-Лабинский р-н Усть-Лабинск Карла Маркса 236
317444;Усть-Лабинский р-н Усть-Лабинск Карла Маркса 312
716315;Усть-Лабинский р-н Усть-Лабинск Карла Маркса 314
281454;Усть-Лабинский р-н Усть-Лабинск Карла Маркса 56
550934;Усть-Лабинский р-н Усть-Лабинск Карла Маркса 79/1
477525;Усть-Лабинский р-н Усть-Лабинск Кирпичная 14
280625;Усть-Лабинский р-н Усть-Лабинск Кирпичная 17
477556;Усть-Лабинский р-н Усть-Лабинск Коллективная 34
488165;Усть-Лабинский р-н Усть-Лабинск Коллективная 8/А
477593;Усть-Лабинский р-н Усть-Лабинск Колхозная 109
477685;Усть-Лабинский р-н Усть-Лабинск Колхозная 205
477701;Усть-Лабинский р-н Усть-Лабинск Колхозная 27/1
281247;Усть-Лабинский р-н Усть-Лабинск Колхозная 27/2
477785;Усть-Лабинский р-н Усть-Лабинск Коминтерна 104
477795;Усть-Лабинский р-н Усть-Лабинск Коминтерна 118
477858;Усть-Лабинский р-н Усть-Лабинск Коминтерна 72
127124;Усть-Лабинский р-н Усть-Лабинск Коммунальная 37
16557;Усть-Лабинский р-н Усть-Лабинск Коммунаров 34
301046;Усть-Лабинский р-н Усть-Лабинск Коммунистическая 128
128094;Усть-Лабинский р-н Усть-Лабинск Коммунистическая 162/1
133266;Усть-Лабинский р-н Усть-Лабинск Коммунистическая 172
478132;Усть-Лабинский р-н Усть-Лабинск Коммунистическая 200
478134;Усть-Лабинский р-н Усть-Лабинск Коммунистическая 202
138487;Усть-Лабинский р-н Усть-Лабинск Коммунистическая 217
125560;Усть-Лабинский р-н Усть-Лабинск Коммунистическая 265/1
127230;Усть-Лабинский р-н Усть-Лабинск Коммунистическая 271/Б
280958;Усть-Лабинский р-н Усть-Лабинск Коммунистическая 53
161719;Усть-Лабинский р-н Усть-Лабинск Комсомольская 100
478312;Усть-Лабинский р-н Усть-Лабинск Комсомольская 128
570384;Усть-Лабинский р-н Усть-Лабинск Комсомольская 132/1
478428;Усть-Лабинский р-н Усть-Лабинск Комсомольская 255
545411;Усть-Лабинский р-н Усть-Лабинск Комсомольская 71/2
128096;Усть-Лабинский р-н Усть-Лабинск Котовского 33
478595;Усть-Лабинский р-н Усть-Лабинск Котовского 42
714145;Усть-Лабинский р-н Усть-Лабинск Крайняя 15/А
552735;Усть-Лабинский р-н Усть-Лабинск Крайняя 25
587644;Усть-Лабинский р-н Усть-Лабинск Крамского 4
570388;Усть-Лабинский р-н Усть-Лабинск Крамского 6
478880;Усть-Лабинский р-н Усть-Лабинск Красная 307
711330;Усть-Лабинский р-н Усть-Лабинск Красная 355/1
133811;Усть-Лабинский р-н Усть-Лабинск Красная 358
280627;Усть-Лабинский р-н Усть-Лабинск Красная 388
280628;Усть-Лабинский р-н Усть-Лабинск Красная 417
128483;Усть-Лабинский р-н Усть-Лабинск Красная 424
14152;Усть-Лабинский р-н Усть-Лабинск Красная 93/2
479088;Усть-Лабинский р-н Усть-Лабинск Красноармейская 123
479653;Усть-Лабинский р-н Усть-Лабинск Красноармейская 13
312679;Усть-Лабинский р-н Усть-Лабинск Красноармейская 152
479662;Усть-Лабинский р-н Усть-Лабинск Красноармейская 22
479663;Усть-Лабинский р-н Усть-Лабинск Красноармейская 23
712341;Усть-Лабинский р-н Усть-Лабинск Красноармейская 252/3
479217;Усть-Лабинский р-н Усть-Лабинск Красноармейская 257
479266;Усть-Лабинский р-н Усть-Лабинск Красноармейская 309
127121;Усть-Лабинский р-н Усть-Лабинск Красноармейская 319
479677;Усть-Лабинский р-н Усть-Лабинск Красноармейская 4
479678;Усть-Лабинский р-н Усть-Лабинск Красноармейская 40
479522;Усть-Лабинский р-н Усть-Лабинск Красноармейская 469
479529;Усть-Лабинский р-н Усть-Лабинск Красноармейская 483
479688;Усть-Лабинский р-н Усть-Лабинск Красноармейская 5
479547;Усть-Лабинский р-н Усть-Лабинск Красноармейская 521
479443;Усть-Лабинский р-н Усть-Лабинск Красноармейская 580
479581;Усть-Лабинский р-н Усть-Лабинск Красноармейская 591
300871;Усть-Лабинский р-н Усть-Лабинск Красноармейская 61/А
479610;Усть-Лабинский р-н Усть-Лабинск Красноармейская 639
479470;Усть-Лабинский р-н Усть-Лабинск Красноармейская 66
280630;Усть-Лабинский р-н Усть-Лабинск Красноармейская 696
463315;Усть-Лабинский р-н Усть-Лабинск Красноармейская 94
479726;Усть-Лабинский р-н Усть-Лабинск Краснодарский пер 5
479741;Усть-Лабинский р-н Усть-Лабинск Краснофорштадская 1
479761;Усть-Лабинский р-н Усть-Лабинск Краснофорштадская 119
479793;Усть-Лабинский р-н Усть-Лабинск Краснофорштадская 38
327599;Усть-Лабинский р-н Усть-Лабинск Крепостная 45
486581;Усть-Лабинский р-н Усть-Лабинск Крепостная 7
479866;Усть-Лабинский р-н Усть-Лабинск Крупской 21
479879;Усть-Лабинский р-н Усть-Лабинск Крылова 12
488305;Усть-Лабинский р-н Усть-Лабинск Крылова 12/А
481095;Усть-Лабинский р-н Усть-Лабинск Крымская 10
488799;Усть-Лабинский р-н Усть-Лабинск Крымская 25/Б
311770;Усть-Лабинский р-н Усть-Лабинск Крымская 4
162112;Усть-Лабинский р-н Усть-Лабинск Крымская 95
162113;Усть-Лабинский р-н Усть-Лабинск Крымская 95/1
486662;Усть-Лабинский р-н Усть-Лабинск Кузнечная 42
479901;Усть-Лабинский р-н Усть-Лабинск Кузнечный пер 13
317445;Усть-Лабинский р-н Усть-Лабинск Кузнечный пер 7
479996;Усть-Лабинский р-н Усть-Лабинск Кузьминского 141
127568;Усть-Лабинский р-н Усть-Лабинск Куйбышева 16
486705;Усть-Лабинский р-н Усть-Лабинск Курганный пер 52
128940;Усть-Лабинский р-н Усть-Лабинск Курганный пер 56
127122;Усть-Лабинский р-н Усть-Лабинск Ладожская 129
128329;Усть-Лабинский р-н Усть-Лабинск Ладожская 135
480191;Усть-Лабинский р-н Усть-Лабинск Ладожская 196
480309;Усть-Лабинский р-н Усть-Лабинск Ладожская 49
480310;Усть-Лабинский р-н Усть-Лабинск Ладожская 72
280633;Усть-Лабинский р-н Усть-Лабинск Ладожская 86
488341;Усть-Лабинский р-н Усть-Лабинск Ленина 31/А
311749;Усть-Лабинский р-н Усть-Лабинск Ленина 36
480373;Усть-Лабинский р-н Усть-Лабинск Ленина 61
128295;Усть-Лабинский р-н Усть-Лабинск Ленина 77/А
480321;Усть-Лабинский р-н Усть-Лабинск Ленина 78
127123;Усть-Лабинский р-н Усть-Лабинск Ленина 89
488369;Усть-Лабинский р-н Усть-Лабинск Ленина 93/А
480455;Усть-Лабинский р-н Усть-Лабинск Ленинградская 34
480460;Усть-Лабинский р-н Усть-Лабинск Ленинградская 4
480536;Усть-Лабинский р-н Усть-Лабинск Лермонтова 26
486731;Усть-Лабинский р-н Усть-Лабинск Литвинова 31
486734;Усть-Лабинский р-н Усть-Лабинск Литвинова 37
552726;Усть-Лабинский р-н Усть-Лабинск Луговой проезд 24
480586;Усть-Лабинский р-н Усть-Лабинск Луначарского 14
480606;Усть-Лабинский р-н Усть-Лабинск Луначарского 35
480886;Усть-Лабинский р-н Усть-Лабинск Майкопская 45
486739;Усть-Лабинский р-н Усть-Лабинск Матросова 10
133709;Усть-Лабинский р-н Усть-Лабинск Матросова 24
486785;Усть-Лабинский р-н Усть-Лабинск Маяковского 24
486790;Усть-Лабинский р-н Усть-Лабинск Маяковского 3
280637;Усть-Лабинский р-н Усть-Лабинск Мира 104
481943;Усть-Лабинский р-н Усть-Лабинск Мира 110
127125;Усть-Лабинский р-н Усть-Лабинск Мира 116
481977;Усть-Лабинский р-н Усть-Лабинск Мира 151
482002;Усть-Лабинский р-н Усть-Лабинск Мира 35
280638;Усть-Лабинский р-н Усть-Лабинск Мира 46
552681;Усть-Лабинский р-н Усть-Лабинск Мира 67/А
37861;Усть-Лабинский р-н Усть-Лабинск Мира 77
482152;Усть-Лабинский р-н Усть-Лабинск Молодежная 116
482214;Усть-Лабинский р-н Усть-Лабинск Молодежная 192
482105;Усть-Лабинский р-н Усть-Лабинск Молодежная 24
127140;Усть-Лабинский р-н Усть-Лабинск Монтажная 18
482382;Усть-Лабинский р-н Усть-Лабинск Новая 70
